model name,query name,query index,result,time
BlocksWorld-COL-05,ReachabilityCardinality.xml,9,error,0.09872055053710938
BlocksWorld-COL-07,ReachabilityCardinality.xml,10,error,0.09142923355102539
BlocksWorld-COL-07,ReachabilityCardinality.xml,1,error,0.09223794937133789
BlocksWorld-COL-08,ReachabilityCardinality.xml,12,error,0.08159518241882324
BlocksWorld-COL-08,ReachabilityCardinality.xml,11,error,0.08252549171447754
BlocksWorld-COL-08,ReachabilityCardinality.xml,1,error,0.08363127708435059
BlocksWorld-COL-08,ReachabilityCardinality.xml,14,error,0.08144474029541016
BlocksWorld-COL-08,ReachabilityCardinality.xml,10,error,0.08660125732421875
BlocksWorld-COL-08,ReachabilityCardinality.xml,13,error,0.0867915153503418
BlocksWorld-COL-07,ReachabilityCardinality.xml,2,error,0.09286046028137207
BlocksWorld-COL-07,ReachabilityCardinality.xml,6,error,0.09255647659301758
BlocksWorld-COL-07,ReachabilityCardinality.xml,13,error,0.09541702270507812
BlocksWorld-COL-07,ReachabilityCardinality.xml,3,error,0.09452962875366211
BlocksWorld-COL-07,ReachabilityCardinality.xml,12,error,0.09638428688049316
BlocksWorld-COL-07,ReachabilityCardinality.xml,4,error,0.09513473510742188
BlocksWorld-COL-07,ReachabilityCardinality.xml,15,error,0.09652376174926758
BlocksWorld-COL-07,ReachabilityCardinality.xml,11,error,0.09793853759765625
BlocksWorld-COL-07,ReachabilityCardinality.xml,8,error,0.09522294998168945
BlocksWorld-COL-07,ReachabilityCardinality.xml,7,error,0.09608793258666992
BlocksWorld-COL-07,ReachabilityCardinality.xml,5,error,0.0970618724822998
BlocksWorld-COL-07,ReachabilityCardinality.xml,16,error,0.09860801696777344
BlocksWorld-COL-07,ReachabilityCardinality.xml,9,error,0.09633135795593262
BlocksWorld-COL-07,ReachabilityCardinality.xml,14,error,0.09991598129272461
BlocksWorld-COL-09,ReachabilityCardinality.xml,14,error,0.07729649543762207
BlocksWorld-COL-09,ReachabilityCardinality.xml,12,error,0.07903051376342773
BlocksWorld-COL-09,ReachabilityCardinality.xml,15,error,0.0779581069946289
BlocksWorld-COL-09,ReachabilityCardinality.xml,16,error,0.07779240608215332
BlocksWorld-COL-09,ReachabilityCardinality.xml,11,error,0.08040761947631836
BlocksWorld-COL-09,ReachabilityCardinality.xml,3,error,0.07764697074890137
BlocksWorld-COL-09,ReachabilityCardinality.xml,1,error,0.08208250999450684
BlocksWorld-COL-09,ReachabilityCardinality.xml,13,error,0.08124232292175293
BlocksWorld-COL-08,ReachabilityCardinality.xml,15,error,0.09420180320739746
BlocksWorld-COL-08,ReachabilityCardinality.xml,8,error,0.08587193489074707
BlocksWorld-COL-08,ReachabilityCardinality.xml,4,error,0.09121942520141602
BlocksWorld-COL-08,ReachabilityCardinality.xml,9,error,0.08632040023803711
BlocksWorld-COL-08,ReachabilityCardinality.xml,6,error,0.08865737915039062
BlocksWorld-COL-08,ReachabilityCardinality.xml,7,error,0.08797621726989746
BlocksWorld-COL-08,ReachabilityCardinality.xml,2,error,0.09613633155822754
BlocksWorld-COL-08,ReachabilityCardinality.xml,5,error,0.09104108810424805
BlocksWorld-COL-08,ReachabilityCardinality.xml,16,error,0.09735321998596191
BlocksWorld-COL-09,ReachabilityCardinality.xml,10,error,0.08808779716491699
BlocksWorld-COL-09,ReachabilityCardinality.xml,2,error,0.0855255126953125
BlocksWorld-COL-08,ReachabilityCardinality.xml,3,error,0.09748005867004395
BlocksWorld-COL-09,ReachabilityCardinality.xml,8,error,0.07996320724487305
BlocksWorld-COL-09,ReachabilityCardinality.xml,5,error,0.08234739303588867
BlocksWorld-COL-09,ReachabilityCardinality.xml,4,error,0.08482170104980469
BlocksWorld-COL-09,ReachabilityCardinality.xml,7,error,0.08406329154968262
BlocksWorld-COL-09,ReachabilityCardinality.xml,9,error,0.08377456665039062
BlocksWorld-COL-09,ReachabilityCardinality.xml,6,error,0.08547139167785645
BlocksWorld-COL-10,ReachabilityCardinality.xml,13,error,0.08098912239074707
BlocksWorld-COL-10,ReachabilityCardinality.xml,2,error,0.08084225654602051
BlocksWorld-COL-10,ReachabilityCardinality.xml,10,error,0.08529496192932129
BlocksWorld-COL-10,ReachabilityCardinality.xml,3,error,0.08138632774353027
BlocksWorld-COL-10,ReachabilityCardinality.xml,1,error,0.0869753360748291
BlocksWorld-COL-10,ReachabilityCardinality.xml,4,error,0.0825648307800293
BlocksWorld-COL-10,ReachabilityCardinality.xml,12,error,0.08581352233886719
BlocksWorld-COL-10,ReachabilityCardinality.xml,5,error,0.08256244659423828
BlocksWorld-COL-10,ReachabilityCardinality.xml,15,error,0.08508443832397461
BlocksWorld-COL-10,ReachabilityCardinality.xml,16,error,0.08493685722351074
BlocksWorld-COL-10,ReachabilityCardinality.xml,11,error,0.08728432655334473
BlocksWorld-COL-10,ReachabilityCardinality.xml,7,error,0.08265900611877441
BlocksWorld-COL-10,ReachabilityCardinality.xml,14,error,0.0863504409790039
BlocksWorld-COL-10,ReachabilityCardinality.xml,6,error,0.08364725112915039
BlocksWorld-COL-12,ReachabilityCardinality.xml,10,error,0.07666468620300293
BlocksWorld-COL-12,ReachabilityCardinality.xml,1,error,0.08037519454956055
BlocksWorld-COL-10,ReachabilityCardinality.xml,9,error,0.09082889556884766
BlocksWorld-COL-10,ReachabilityCardinality.xml,8,error,0.09239864349365234
BlocksWorld-COL-11,ReachabilityCardinality.xml,2,error,0.0986936092376709
BlocksWorld-COL-11,ReachabilityCardinality.xml,11,error,0.10304617881774902
BlocksWorld-COL-11,ReachabilityCardinality.xml,16,error,0.10018134117126465
BlocksWorld-COL-11,ReachabilityCardinality.xml,14,error,0.10350942611694336
BlocksWorld-COL-11,ReachabilityCardinality.xml,13,error,0.10533452033996582
BlocksWorld-COL-11,ReachabilityCardinality.xml,3,error,0.10199379920959473
BlocksWorld-COL-11,ReachabilityCardinality.xml,9,error,0.10108399391174316
BlocksWorld-COL-11,ReachabilityCardinality.xml,8,error,0.10161781311035156
BlocksWorld-COL-11,ReachabilityCardinality.xml,15,error,0.10518860816955566
BlocksWorld-COL-11,ReachabilityCardinality.xml,12,error,0.10801434516906738
BlocksWorld-COL-11,ReachabilityCardinality.xml,1,error,0.10984539985656738
BlocksWorld-COL-11,ReachabilityCardinality.xml,6,error,0.10352683067321777
BlocksWorld-COL-11,ReachabilityCardinality.xml,4,error,0.10407447814941406
BlocksWorld-COL-11,ReachabilityCardinality.xml,5,error,0.10424160957336426
BlocksWorld-COL-11,ReachabilityCardinality.xml,10,error,0.11082839965820312
BlocksWorld-COL-11,ReachabilityCardinality.xml,7,error,0.10468316078186035
BlocksWorld-COL-12,ReachabilityCardinality.xml,14,error,0.043314218521118164
BlocksWorld-COL-12,ReachabilityCardinality.xml,12,error,0.045716047286987305
BlocksWorld-COL-12,ReachabilityCardinality.xml,11,error,0.049799442291259766
BlocksWorld-COL-12,ReachabilityCardinality.xml,13,error,0.04589247703552246
BlocksWorld-COL-12,ReachabilityCardinality.xml,6,error,0.10427713394165039
BlocksWorld-COL-12,ReachabilityCardinality.xml,9,error,0.10356354713439941
BlocksWorld-COL-12,ReachabilityCardinality.xml,2,error,0.10919952392578125
BlocksWorld-COL-12,ReachabilityCardinality.xml,3,error,0.10705161094665527
BlocksWorld-COL-12,ReachabilityCardinality.xml,7,error,0.10549449920654297
BlocksWorld-COL-12,ReachabilityCardinality.xml,4,error,0.10708880424499512
BlocksWorld-COL-12,ReachabilityCardinality.xml,8,error,0.1056368350982666
BlocksWorld-COL-12,ReachabilityCardinality.xml,5,error,0.10714912414550781
BlocksWorld-COL-12,ReachabilityCardinality.xml,15,error,0.11214995384216309
BlocksWorld-COL-12,ReachabilityCardinality.xml,16,error,0.11176562309265137
BlocksWorld-COL-13,ReachabilityCardinality.xml,15,error,0.08370065689086914
BlocksWorld-COL-13,ReachabilityCardinality.xml,13,error,0.10639405250549316
BlocksWorld-COL-13,ReachabilityCardinality.xml,2,error,0.08348655700683594
BlocksWorld-COL-13,ReachabilityCardinality.xml,12,error,0.10760831832885742
BlocksWorld-COL-13,ReachabilityCardinality.xml,1,error,0.10880422592163086
BlocksWorld-COL-13,ReachabilityCardinality.xml,14,error,0.10749959945678711
BlocksWorld-COL-13,ReachabilityCardinality.xml,3,error,0.08457255363464355
BlocksWorld-COL-13,ReachabilityCardinality.xml,16,error,0.08578801155090332
BlocksWorld-COL-13,ReachabilityCardinality.xml,10,error,0.10955929756164551
BlocksWorld-COL-13,ReachabilityCardinality.xml,11,error,0.10954737663269043
BlocksWorld-COL-13,ReachabilityCardinality.xml,7,error,0.09571361541748047
BlocksWorld-COL-13,ReachabilityCardinality.xml,6,error,0.09710097312927246
BlocksWorld-COL-13,ReachabilityCardinality.xml,8,error,0.09704184532165527
BlocksWorld-COL-13,ReachabilityCardinality.xml,9,error,0.09718680381774902
BlocksWorld-COL-13,ReachabilityCardinality.xml,5,error,0.09883618354797363
BlocksWorld-COL-13,ReachabilityCardinality.xml,4,error,0.09962868690490723
BlocksWorld-COL-14,ReachabilityCardinality.xml,1,error,0.09857583045959473
BlocksWorld-COL-14,ReachabilityCardinality.xml,3,error,0.0945444107055664
BlocksWorld-COL-14,ReachabilityCardinality.xml,12,error,0.09932971000671387
BlocksWorld-COL-14,ReachabilityCardinality.xml,11,error,0.0999763011932373
BlocksWorld-COL-14,ReachabilityCardinality.xml,10,error,0.10073709487915039
BlocksWorld-COL-14,ReachabilityCardinality.xml,4,error,0.09676337242126465
BlocksWorld-COL-14,ReachabilityCardinality.xml,7,error,0.09678006172180176
BlocksWorld-COL-14,ReachabilityCardinality.xml,13,error,0.1007990837097168
BlocksWorld-COL-14,ReachabilityCardinality.xml,2,error,0.09912919998168945
BlocksWorld-COL-14,ReachabilityCardinality.xml,14,error,0.10048055648803711
BlocksWorld-COL-14,ReachabilityCardinality.xml,6,error,0.0988459587097168
BlocksWorld-COL-14,ReachabilityCardinality.xml,16,error,0.10072183609008789
BlocksWorld-COL-14,ReachabilityCardinality.xml,15,error,0.1016390323638916
BlocksWorld-COL-14,ReachabilityCardinality.xml,5,error,0.10066890716552734
BlocksWorld-COL-16,ReachabilityCardinality.xml,1,error,0.07580924034118652
BlocksWorld-COL-14,ReachabilityCardinality.xml,8,error,0.09013485908508301
BlocksWorld-COL-15,ReachabilityCardinality.xml,1,error,0.08929824829101562
BlocksWorld-COL-14,ReachabilityCardinality.xml,9,error,0.09017467498779297
BlocksWorld-COL-15,ReachabilityCardinality.xml,8,error,0.08375167846679688
BlocksWorld-COL-15,ReachabilityCardinality.xml,11,error,0.09073376655578613
BlocksWorld-COL-15,ReachabilityCardinality.xml,13,error,0.08996319770812988
BlocksWorld-COL-15,ReachabilityCardinality.xml,15,error,0.0884547233581543
BlocksWorld-COL-15,ReachabilityCardinality.xml,10,error,0.09214377403259277
BlocksWorld-COL-15,ReachabilityCardinality.xml,16,error,0.08868956565856934
BlocksWorld-COL-15,ReachabilityCardinality.xml,9,error,0.08528709411621094
BlocksWorld-COL-15,ReachabilityCardinality.xml,12,error,0.09254860877990723
BlocksWorld-COL-15,ReachabilityCardinality.xml,14,error,0.09171819686889648
BlocksWorld-COL-15,ReachabilityCardinality.xml,7,error,0.08755207061767578
BlocksWorld-COL-15,ReachabilityCardinality.xml,6,error,0.0880880355834961
BlocksWorld-COL-15,ReachabilityCardinality.xml,4,error,0.08946347236633301
BlocksWorld-COL-15,ReachabilityCardinality.xml,3,error,0.09031295776367188
BlocksWorld-COL-15,ReachabilityCardinality.xml,5,error,0.08944869041442871
BlocksWorld-COL-15,ReachabilityCardinality.xml,2,error,0.09122252464294434
BlocksWorld-COL-16,ReachabilityCardinality.xml,10,error,0.09321975708007812
BlocksWorld-COL-16,ReachabilityCardinality.xml,6,error,0.08236503601074219
BlocksWorld-COL-16,ReachabilityCardinality.xml,11,error,0.09253120422363281
BlocksWorld-COL-16,ReachabilityCardinality.xml,14,error,0.08772802352905273
BlocksWorld-COL-16,ReachabilityCardinality.xml,16,error,0.08638834953308105
BlocksWorld-COL-16,ReachabilityCardinality.xml,3,error,0.08634257316589355
BlocksWorld-COL-16,ReachabilityCardinality.xml,9,error,0.0846409797668457
BlocksWorld-COL-16,ReachabilityCardinality.xml,15,error,0.08829641342163086
BlocksWorld-COL-16,ReachabilityCardinality.xml,8,error,0.0857691764831543
BlocksWorld-COL-16,ReachabilityCardinality.xml,13,error,0.09114193916320801
BlocksWorld-COL-16,ReachabilityCardinality.xml,12,error,0.09252500534057617
BlocksWorld-COL-16,ReachabilityCardinality.xml,7,error,0.08800482749938965
BlocksWorld-COL-16,ReachabilityCardinality.xml,4,error,0.08957457542419434
BlocksWorld-COL-16,ReachabilityCardinality.xml,2,error,0.09048223495483398
BlocksWorld-COL-16,ReachabilityCardinality.xml,5,error,0.08994626998901367
BlocksWorld-COL-17,ReachabilityCardinality.xml,1,error,0.11649036407470703
BlocksWorld-COL-17,ReachabilityCardinality.xml,12,error,0.11766386032104492
BlocksWorld-COL-17,ReachabilityCardinality.xml,11,error,0.11958694458007812
BlocksWorld-COL-17,ReachabilityCardinality.xml,10,error,0.12035346031188965
BlocksWorld-COL-17,ReachabilityCardinality.xml,13,error,0.12114381790161133
BlocksWorld-COL-18,ReachabilityCardinality.xml,11,error,0.06506872177124023
BlocksWorld-COL-18,ReachabilityCardinality.xml,1,error,0.06643486022949219
BlocksWorld-COL-18,ReachabilityCardinality.xml,12,error,0.06609869003295898
BlocksWorld-COL-18,ReachabilityCardinality.xml,10,error,0.0672299861907959
BlocksWorld-COL-18,ReachabilityCardinality.xml,15,error,0.05035042762756348
BlocksWorld-COL-18,ReachabilityCardinality.xml,14,error,0.05561947822570801
BlocksWorld-COL-18,ReachabilityCardinality.xml,2,error,0.05254411697387695
BlocksWorld-COL-18,ReachabilityCardinality.xml,13,error,0.058741092681884766
BlocksWorld-COL-18,ReachabilityCardinality.xml,16,error,0.05501246452331543
BlocksWorld-COL-17,ReachabilityCardinality.xml,15,error,0.11004114151000977
BlocksWorld-COL-17,ReachabilityCardinality.xml,14,error,0.18404555320739746
BlocksWorld-COL-18,ReachabilityCardinality.xml,3,error,0.0393519401550293
BlocksWorld-COL-17,ReachabilityCardinality.xml,5,error,0.10891532897949219
BlocksWorld-COL-18,ReachabilityCardinality.xml,6,error,0.03909659385681152
BlocksWorld-COL-18,ReachabilityCardinality.xml,4,error,0.04085707664489746
BlocksWorld-COL-18,ReachabilityCardinality.xml,5,error,0.04033255577087402
BlocksWorld-COL-17,ReachabilityCardinality.xml,4,error,0.11327290534973145
BlocksWorld-COL-17,ReachabilityCardinality.xml,8,error,0.11191654205322266
BlocksWorld-COL-17,ReachabilityCardinality.xml,7,error,0.1135256290435791
BlocksWorld-COL-17,ReachabilityCardinality.xml,3,error,0.12119245529174805
BlocksWorld-COL-17,ReachabilityCardinality.xml,16,error,0.12352895736694336
BlocksWorld-COL-17,ReachabilityCardinality.xml,2,error,0.12346005439758301
BlocksWorld-COL-17,ReachabilityCardinality.xml,6,error,0.12255477905273438
BlocksWorld-COL-17,ReachabilityCardinality.xml,9,error,0.12195563316345215
BlocksWorld-COL-18,ReachabilityCardinality.xml,8,error,0.10373234748840332
BlocksWorld-COL-18,ReachabilityCardinality.xml,9,error,0.10371208190917969
BlocksWorld-COL-18,ReachabilityCardinality.xml,7,error,0.10840868949890137
BlocksWorld-COL-19,ReachabilityCardinality.xml,2,error,0.09378671646118164
BlocksWorld-COL-19,ReachabilityCardinality.xml,10,error,0.11343932151794434
BlocksWorld-COL-19,ReachabilityCardinality.xml,11,error,0.09931015968322754
BlocksWorld-COL-19,ReachabilityCardinality.xml,5,error,0.09235787391662598
BlocksWorld-COL-19,ReachabilityCardinality.xml,9,error,0.08425521850585938
BlocksWorld-COL-19,ReachabilityCardinality.xml,8,error,0.0857541561126709
BlocksWorld-COL-19,ReachabilityCardinality.xml,13,error,0.10008478164672852
BlocksWorld-COL-19,ReachabilityCardinality.xml,12,error,0.10107994079589844
BlocksWorld-COL-19,ReachabilityCardinality.xml,6,error,0.08902144432067871
BlocksWorld-COL-19,ReachabilityCardinality.xml,3,error,0.09679031372070312
BlocksWorld-COL-19,ReachabilityCardinality.xml,15,error,0.10061526298522949
BlocksWorld-COL-19,ReachabilityCardinality.xml,14,error,0.1014103889465332
BlocksWorld-COL-20,ReachabilityCardinality.xml,1,error,0.0865318775177002
BlocksWorld-COL-19,ReachabilityCardinality.xml,4,error,0.09753894805908203
BlocksWorld-COL-19,ReachabilityCardinality.xml,1,error,0.12030410766601562
BlocksWorld-COL-19,ReachabilityCardinality.xml,16,error,0.10155296325683594
BlocksWorld-COL-19,ReachabilityCardinality.xml,7,error,0.09086871147155762
BlocksWorld-COL-20,ReachabilityCardinality.xml,10,error,0.029230356216430664
BlocksWorld-COL-20,ReachabilityCardinality.xml,12,error,0.028903722763061523
BlocksWorld-COL-20,ReachabilityCardinality.xml,11,error,0.03025650978088379
BridgeAndVehicles-COL-V04P05N02,ReachabilityCardinality.xml,10,error,0.07903456687927246
BridgeAndVehicles-COL-V04P05N02,ReachabilityCardinality.xml,1,error,0.07974362373352051
BridgeAndVehicles-COL-V04P05N02,ReachabilityCardinality.xml,16,error,0.06638050079345703
BridgeAndVehicles-COL-V04P05N02,ReachabilityCardinality.xml,12,error,0.07969093322753906
BridgeAndVehicles-COL-V04P05N02,ReachabilityCardinality.xml,11,error,0.0830228328704834
BridgeAndVehicles-COL-V04P05N02,ReachabilityCardinality.xml,14,error,0.07275080680847168
BridgeAndVehicles-COL-V04P05N02,ReachabilityCardinality.xml,13,error,0.08396220207214355
BridgeAndVehicles-COL-V04P05N02,ReachabilityCardinality.xml,15,error,0.07338953018188477
BlocksWorld-COL-20,ReachabilityCardinality.xml,4,error,0.09007024765014648
BlocksWorld-COL-20,ReachabilityCardinality.xml,7,error,0.08946752548217773
BlocksWorld-COL-20,ReachabilityCardinality.xml,13,error,0.0963139533996582
BlocksWorld-COL-20,ReachabilityCardinality.xml,16,error,0.09410238265991211
BlocksWorld-COL-20,ReachabilityCardinality.xml,14,error,0.09630823135375977
BlocksWorld-COL-20,ReachabilityCardinality.xml,15,error,0.09536004066467285
BlocksWorld-COL-20,ReachabilityCardinality.xml,9,error,0.09109854698181152
BlocksWorld-COL-20,ReachabilityCardinality.xml,5,error,0.0932915210723877
BlocksWorld-COL-20,ReachabilityCardinality.xml,8,error,0.09180521965026855
BlocksWorld-COL-20,ReachabilityCardinality.xml,6,error,0.0931086540222168
BlocksWorld-COL-20,ReachabilityCardinality.xml,3,error,0.09477448463439941
BlocksWorld-COL-20,ReachabilityCardinality.xml,2,error,0.09540605545043945
BridgeAndVehicles-COL-V04P05N02,ReachabilityCardinality.xml,4,error,0.08739137649536133
BridgeAndVehicles-COL-V04P05N02,ReachabilityCardinality.xml,5,error,0.08764863014221191
BridgeAndVehicles-COL-V04P05N02,ReachabilityCardinality.xml,2,error,0.09016180038452148
BridgeAndVehicles-COL-V04P05N02,ReachabilityCardinality.xml,7,error,0.08716297149658203
BridgeAndVehicles-COL-V04P05N02,ReachabilityCardinality.xml,6,error,0.08896827697753906
BridgeAndVehicles-COL-V04P05N02,ReachabilityCardinality.xml,9,error,0.08807730674743652
BridgeAndVehicles-COL-V04P05N02,ReachabilityCardinality.xml,8,error,0.08930444717407227
BridgeAndVehicles-COL-V04P05N02,ReachabilityCardinality.xml,3,error,0.09562492370605469
BridgeAndVehicles-COL-V10P10N10,ReachabilityCardinality.xml,12,error,0.38181185722351074
BridgeAndVehicles-COL-V10P10N10,ReachabilityCardinality.xml,11,error,0.38469982147216797
BridgeAndVehicles-COL-V10P10N10,ReachabilityCardinality.xml,3,error,0.38423871994018555
BridgeAndVehicles-COL-V10P10N10,ReachabilityCardinality.xml,16,error,0.38741397857666016
BridgeAndVehicles-COL-V10P10N10,ReachabilityCardinality.xml,4,error,0.4155306816101074
BridgeAndVehicles-COL-V10P10N10,ReachabilityCardinality.xml,1,error,0.4366436004638672
